ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0
101998,5000,12,1,370
102003,1000,4,1,611
102004,652,4,1,415
102007,4900,12,1,528
102009,5693,13,1,495
102010,3800,10,1,375
102016,4700,11,1,426
102017,1200,5,1,450
102022,500,2,1,485
102024,4700,11,1,443
102027,500,4,1,598
102028,6000,14,1,417
102029,10000,22,1,401
102033,4500,11,1,412
102034,4700,9,1,418
102035,1300,5,1,424
102036,1000,4,1,531
102037,1000,2,1,495
102039,4175,8,1,457
102040,2000,4,1,421
102041,2300,7,1,447
102045,24300,32,1,436
102046,4700,11,1,363
102049,3500,9,1,424
102050,1600,6,1,380
102053,3150,7,1,391
102058,5000,10,1,385
102059,6600,15,1,552
102060,4000,8,1,516
102061,40500,37,1,437
102062,3000,6,1,364
102063,10000,21,1,462
102064,1000,4,1,412
102065,9700,21,1,500
102066,1500,3,1,433
102067,6000,14,1,365
102069,106150,51,0,389
102071,6200,14,1,385
102072,700,4,1,580
102073,7500,17,1,452
102074,10000,20,1,454
102080,2750,8,1,551
102082,2000,6,1,478
102085,3600,9,1,402
102086,87700,49,0,414
102088,1350,5,0,515
102089,1650,4,1,368
102091,1000,4,1,407
102093,500,4,1,555
102095,4000,10,1,385
102098,1500,3,1,391
102100,1000,4,1,488
102101,1000,4,1,474
102102,2000,6,0,350
102104,6000,14,1,535
102106,6600,13,1,362
102107,1000,4,1,353
102109,1300,5,1,403
102110,850,4,1,419
102111,1259,5,1,384
102115,2500,7,1,474
102117,1000,2,1,403
102118,10000,19,1,374
102119,1200,5,1,384
102121,5000,12,1,405
102122,7000,14,1,398
102123,8800,17,1,592
102124,6400,15,1,482
102127,127700,55,1,420
102128,7000,14,1,392
102129,1400,3,1,492
102130,900,2,1,520
102131,5750,11,1,433
102135,2000,4,1,436
102136,3000,6,1,405
102137,1530,6,1,366
102138,1000,2,1,471
102140,2500,7,1,493
102141,2800,6,1,384
102144,2475,7,1,454
102145,1000,4,1,515
102146,3500,9,1,460
102147,500,2,1,386
102148,5500,11,1,388
102149,1100,3,1,384
102151,4500,11,1,582
102152,1350,5,1,412
102154,3600,9,1,433
102156,2000,6,1,419
102157,500,4,1,416
102158,4000,8,1,420
102159,4400,11,1,364
102160,4200,9,1,544
102161,4400,9,1,469
102164,4250,12,1,431
102165,5000,12,1,436
102166,1600,6,1,639
102167,6500,15,1,385
102169,3100,6,1,361
102170,5000,12,1,378
102172,10000,19,1,456
102173,7500,15,1,384
102174,6845,14,1,418
102177,4500,11,1,374
102179,10000,22,1,433
102180,6200,14,1,351
102181,5000,10,1,519
102183,1500,5,1,416
102184,3000,8,0,514
102186,500,4,1,416
102187,800,4,1,436
102188,3500,7,1,505
102189,1084,5,0,384
102190,5000,12,1,615
102191,3500,9,1,501
102193,8500,20,1,454
102194,3000,6,1,491
102195,3200,7,1,550
102196,10000,20,1,416
102198,3200,9,1,513
102199,3000,6,1,513
102200,5000,10,1,511
102201,2300,5,1,546
102202,5300,13,1,496
102203,500,4,1,551
102205,2270,5,1,523
102206,6000,13,1,582
102208,700,4,1,575
102209,1000,4,1,486
102211,4250,11,0,415
102212,500,4,1,575
102214,12251,25,1,371
102215,6250,14,1,416
102216,4500,11,1,512
102217,10000,19,1,561
102218,1500,5,1,364
102219,3000,8,1,384
102220,550,2,1,467
102221,2200,7,1,350
102222,4800,12,1,405
102223,2000,4,1,426
102224,7000,16,1,416
102225,9000,20,1,384
102226,6000,12,1,384
102227,1500,5,1,470
102228,5250,13,1,474
102231,15000,26,1,505
102232,3500,9,1,364
102233,750,2,1,364
102234,3500,9,1,381
102235,800,4,1,393
102236,3000,8,1,453
102237,6000,12,1,401
102239,1000,2,1,622
102240,3400,7,1,550
102241,8500,17,1,384
102242,8100,16,1,433
102243,10000,21,1,405
102244,1000,2,1,492
102245,500,2,1,366
102247,1200,5,1,551
102248,1080,3,1,474
102249,2116,5,1,475
102250,6100,14,1,454
102251,4800,12,1,433
102252,4000,10,1,436
102253,1200,3,1,694
102254,10000,20,1,433
102257,4000,10,1,457
102258,1200,3,1,378
102259,10000,20,1,454
102260,543,4,1,402
102261,500,4,1,609
102262,2000,6,0,384
102263,1672,6,1,499
102264,5000,10,1,433
102265,2400,7,1,489
102266,5000,13,1,513
102268,7000,16,1,364
102269,2000,6,1,434
102270,7500,17,1,482
102271,2000,6,1,427
102273,2700,8,1,398
102274,8150,16,1,433
102276,3500,7,1,374
102278,3000,8,1,413
102279,6000,14,1,436
102280,2180,5,1,495
102281,4500,11,1,492
102282,5000,10,1,433
102283,3000,6,1,350
102284,2500,7,1,503
102285,12000,24,1,372
102286,10000,19,1,525
102287,3500,9,1,403
102288,6000,14,1,416
102289,758,4,1,443
102290,2169,5,1,539
102291,12000,24,1,405
102293,5000,10,1,405
102294,9000,20,1,418
102295,4900,12,1,454
102296,6000,14,1,560
102297,7000,17,1,405
102298,1000,4,1,502
102300,4000,10,1,352
102301,9000,19,1,590
102303,700,2,1,455
102305,1000,4,1,374
102306,4000,10,1,615
102307,7000,16,1,474
102308,3000,6,1,611
102309,5000,10,1,454
102311,5000,12,1,364
102314,2500,7,1,496
102315,1200,5,1,628
102316,600,4,1,540
102317,779,4,1,459
102319,6600,15,1,505
102320,3000,6,1,405
102322,2230,7,1,491
102325,3500,9,1,384
102326,652,4,1,539
102327,652,4,1,428
102328,3000,6,1,491
102329,4424,9,1,380
102330,4000,10,1,505
102331,3000,6,1,430
102332,11350,23,1,474
102333,1300,5,0,530
102334,3850,8,1,594
102335,500,4,1,484
102336,3000,8,1,519
102337,5000,11,1,364
102338,7414,17,1,472
102339,3000,9,1,581
102340,1996,4,1,460
102341,5340,11,1,385
102342,6000,13,1,492
102343,5000,12,1,563
102344,4000,10,1,528
102345,5000,13,1,428
102346,1000,2,1,467
102347,652,4,0,443
102348,3000,8,1,472
102350,8000,18,1,439
102351,2500,7,1,559
102352,3000,6,1,545
102353,779,4,1,466
102354,2500,7,1,474
102355,2000,6,1,472
102356,2500,7,1,380
102357,500,4,1,517
102358,896,2,1,482
102359,5000,12,1,567
102361,3000,8,1,614
102362,3000,8,1,598
102363,6000,14,1,507
102364,500,4,1,706
102365,1829,6,1,587
102366,1115,3,1,562
102367,1250,3,1,495
102368,672,4,1,553
102371,6000,12,1,379
102375,9200,20,1,360
102379,30400,34,1,360
102380,6600,15,1,375
102382,3000,8,1,360
102385,8500,19,1,391
102387,2500,7,1,403
102388,4000,10,1,437
102389,2500,5,1,484
102394,11300,23,1,408
102395,3000,6,1,485
102396,8050,18,1,369
102397,500,4,1,625
102399,7500,15,1,505
102400,12200,22,1,601
102403,10000,21,1,453
102404,1500,5,1,489
102407,23100,32,1,466
102409,2500,7,1,534
102410,1400,3,1,416
102411,18200,32,1,399
102412,10000,21,1,364
102413,1500,3,1,445
102415,12200,22,1,442
102416,10000,19,1,465
102417,1500,5,1,480
102418,3000,8,1,363
102419,6100,12,1,364
102420,8600,17,1,474
102421,500,2,1,590
102422,5600,13,1,445
102423,5600,13,1,493
102424,1400,5,1,549
102425,10000,22,1,505
102426,2400,7,1,629
102427,1000,4,1,400
102429,7500,17,1,482
102431,6000,14,1,612
102432,6500,15,1,560
102433,2900,6,1,436
102434,800,2,1,691
102435,6000,14,1,505
102436,13350,23,1,484
102437,11600,24,1,481
102438,2000,6,1,590
102439,6500,13,1,551
102440,7200,14,1,494
102441,1000,4,1,449
102442,6500,15,1,398
102443,1000,4,1,541
102444,600,4,1,591
102445,10000,19,1,453
102446,5000,12,1,394
102447,5000,12,1,523
102449,1200,3,1,530
102450,7700,17,1,519
102452,30400,34,1,448
102453,3000,6,1,611
102454,1000,2,1,581
102456,542,4,1,421
102457,1000,2,1,560
102459,2000,4,1,595
102461,1000,2,1,677
102462,1000,4,1,427
102463,1500,3,1,530
102464,1000,4,1,570
102465,1000,2,1,612
102466,5672,14,1,351
102467,1500,5,1,382
102468,7717,15,1,463
102471,800,4,1,449
102474,6000,14,1,436
102475,3000,6,1,379
102476,2000,4,1,622
102477,5000,12,1,416
102478,6000,14,1,454
102479,1500,5,1,501
102480,2562,7,1,532
102481,7000,16,1,513
102484,1000,4,1,544
102485,12500,22,1,433
102486,3400,9,1,353
102487,869,4,1,374
102488,2453,7,1,520
102489,3500,7,1,474
102490,2800,8,1,533
102491,2000,6,1,428
102493,3874,10,1,402
102494,3100,8,1,544
102495,3000,6,1,433
102496,1000,2,1,532
102497,8000,19,1,384
102499,3418,9,1,404
102500,1200,5,1,649
102501,8700,17,1,435
102502,543,2,1,525
102503,1200,3,1,663
102504,1084,5,1,359
102505,4000,8,1,533
102506,4000,10,1,405
102507,5048,10,1,488
102508,2000,6,1,402
102510,5000,12,1,364
102511,14000,23,1,405
102513,3000,6,1,553
102514,1672,6,0,502
102515,2675,8,1,377
102517,2230,7,1,551
102518,7000,16,1,485
102519,1000,2,1,592
102520,5000,10,1,433
102522,5000,12,1,454
102523,543,4,0,519
102524,1000,4,1,394
102525,14000,25,1,364
102526,5000,10,1,543
102527,3000,8,1,485
102528,5000,12,1,540
102529,3100,8,1,456
102531,1425,5,1,741
102532,1084,3,1,535
102533,543,4,1,395
102534,5000,10,1,559
102538,1500,5,1,547
102544,10000,20,1,369
102552,500,4,1,568
102553,4700,9,1,426
102557,3000,8,0,400
102559,4700,12,1,457
102560,4300,9,1,391
102567,1000,4,1,454
102568,1500,3,1,600
102571,1200,5,1,589
102572,4700,11,1,430
102574,500,4,1,556
102575,9000,19,1,471
102576,3000,8,1,433
102577,1000,2,1,485
102579,7000,16,1,364
102582,5700,13,1,441
102583,4800,10,1,560
102585,92700,47,1,437
102586,1500,3,1,402
102587,4700,11,1,519
102588,3000,6,1,474
102590,44450,38,1,438
102592,10000,21,1,433
102593,3000,8,1,500
102594,1000,2,1,629
102597,2600,8,1,414
102598,1000,4,1,529
102600,5000,10,1,453
102602,5000,10,1,405
102605,4950,12,1,433
102606,4100,10,1,471
102607,1600,4,1,464
102608,5000,10,1,461
102610,1600,4,1,433
102612,12200,24,1,450
102614,51300,39,1,474
102615,6100,14,1,364
102617,12200,22,1,573
102618,2200,7,1,479
102619,5500,13,1,433
102621,2700,8,1,453
102623,2000,6,1,433
102625,11200,23,1,459
102627,5000,12,1,483
102628,7500,18,1,485
102629,7000,16,1,354
102630,33800,32,1,368
102631,4700,9,1,403
102633,33800,34,1,482
102635,3050,8,1,537
102636,2000,6,1,403
102638,2100,7,1,523
102639,500,4,1,680
102640,4946,12,1,443
102641,800,4,1,553
102642,500,4,1,418
102643,2779,8,1,419
102644,500,2,1,528
102645,1000,4,0,434
102646,2000,4,1,551
102647,2400,7,1,454
102652,1500,3,1,403
102653,651,2,1,547
102655,868,2,1,532
102657,1800,6,1,520
102660,3512,9,1,409
102661,889,2,1,468
102662,10000,21,1,385
102663,3500,9,1,561
102664,543,4,1,604
102666,1200,3,1,406
102667,2624,8,1,450
102668,2500,7,1,676
102670,6551,15,1,495
102672,7000,16,1,505
102673,5000,10,1,364
102675,4000,10,1,385
102677,5000,10,1,399
102680,7000,16,1,354
102682,2226,5,1,490
102684,2000,4,1,385
102685,4000,10,1,354
102686,2500,7,1,505
102687,2500,7,1,364
102688,5000,10,1,374
102689,2228,5,1,513
102691,2000,6,1,543
102692,1750,6,1,472
102696,1393,5,1,429
102698,1000,4,1,410
102699,2229,7,1,358
102700,11250,23,1,436
102701,2229,5,1,501
102702,5000,12,1,531
102704,10000,21,0,384
102706,500,4,1,681
102707,5858,12,1,400
102709,6821,15,1,422
102711,3418,9,1,478
102712,3000,6,1,500
102713,3418,9,1,403
102714,2786,8,1,480
102715,8200,16,1,505
102717,11000,22,1,390
102719,15000,24,1,405
102720,12500,24,1,385
102722,1109,5,0,421
102723,525,4,1,519
102724,1663,6,1,365
102725,584,2,1,469
102726,1774,6,1,355
102727,5500,13,1,455
102729,7970,19,1,384
102731,6168,14,0,373
102733,9500,22,1,485
102735,1200,3,1,354
102736,2230,5,1,541
102737,10339,23,1,385
102738,1000,2,1,582
102739,1000,2,1,561
102740,4000,10,1,530
102741,3800,10,0,433
102742,3800,8,1,402
102743,1000,2,1,623
102744,3500,9,1,441
102745,3500,7,1,453
102751,5500,13,1,361
102752,6000,12,1,565
102753,1700,6,1,505
102755,2500,5,1,535
102756,5500,11,1,418
102757,500,4,1,641
102758,9500,19,1,508
102761,500,2,1,645
102762,2500,5,1,392
102763,3000,8,1,438
102764,4000,8,1,636
102765,1500,3,1,635
102767,12200,24,1,474
102770,17000,28,1,399
102773,500,4,1,417
102778,4000,10,1,431
102781,5700,13,1,469
102782,3000,6,1,450
102786,6000,14,1,379
102789,3000,6,1,364
102791,12900,25,1,480
102792,500,4,1,533
102793,6000,14,1,490
102795,700,2,1,454
102796,4700,11,1,376
102799,2000,6,1,543
102800,4700,11,1,567
102801,600,2,1,571
102803,500,4,1,690
102804,5000,12,1,385
102805,4700,11,1,377
102808,10000,21,1,401
102809,2000,4,1,370
102810,5700,11,1,571
102812,8500,19,1,579
102813,2000,6,1,433
102815,750,4,1,521
102816,5000,10,1,454
102817,1250,5,1,613
102819,1500,5,1,584
102820,1500,3,1,570
102821,500,4,1,612
102822,1000,4,1,535
102823,5000,10,1,515
102824,5000,12,0,564
102829,7000,14,1,362
102831,757,4,1,554
102832,4000,10,1,581
102834,3500,9,1,381
102835,1659,6,1,489
102836,4548,11,1,368
102837,1000,4,1,546
102840,1000,4,1,396
102841,1000,2,1,385
102842,5000,12,1,433
102843,7500,16,1,447
102844,2226,7,1,356
102846,1000,2,1,706
102847,3000,8,1,493
102848,9801,23,1,503
102849,2000,6,1,523
102850,2400,5,1,416
102851,750,4,1,441
102855,2000,6,0,464
102856,4500,11,1,388
102857,2000,6,1,390
102858,12251,25,1,355
102859,543,2,1,444
102860,2000,6,0,438
102861,869,4,1,566
102863,5000,10,1,468
102864,2228,5,1,558
102865,3000,8,0,364
102866,4250,9,1,543
102867,1000,4,1,559
102868,3000,8,1,523
102869,3000,8,1,416
102871,2000,6,1,448
102872,5000,12,1,384
102873,1672,4,1,533
102874,1084,5,1,411
102875,800,4,1,421
102877,1084,5,1,554
102879,1200,5,1,433
102880,1000,4,0,498
102881,1200,3,1,367
102883,2000,6,1,373
102885,4000,10,1,416
102886,800,4,1,559
102887,3600,7,1,396
102888,4000,8,1,505
102889,1084,3,1,425
102891,543,4,0,464
102892,1551,4,1,371
102895,4000,10,1,552
102899,2500,7,1,541
102900,2000,6,1,612
102901,1084,3,1,495
102905,3500,7,1,410
102906,760,4,1,504
102908,13000,24,1,495
102910,6500,15,0,384
102912,4000,10,1,612
102913,3600,7,1,570
102914,1193,5,1,408
102915,500,4,1,697
102916,543,4,1,385
102917,10000,19,1,400
102919,6500,15,1,505
102920,1000,4,1,598
102921,4000,8,1,696
102922,1000,2,1,428
102924,3500,9,1,508
102925,10000,21,1,508
102926,5650,13,1,490
102927,5000,10,1,508
102928,4500,11,1,536
102931,2200,5,1,441
102932,1000,4,1,421
102933,1500,3,1,357
102934,1000,4,1,516
102937,500,4,1,565
102939,4700,9,1,373
102942,1200,5,1,391
102944,5000,10,1,459
102946,1000,4,1,361
102947,500,2,1,467
102948,9200,20,1,441
102949,5000,10,1,474
102950,3000,6,1,484
102951,10000,21,1,405
102952,1000,2,1,485
102955,6000,14,1,405
102956,2000,6,1,535
102958,3500,9,1,552
102959,10000,21,1,434
102960,1000,4,1,472
102961,6000,12,1,384
102962,6000,14,1,394
102963,2400,7,1,454
102965,4700,9,1,433
102966,18200,30,1,546
102968,1112,5,1,401
102969,10000,19,1,364
102970,4000,10,1,436
102973,6000,14,1,405
102974,5000,12,1,453
102975,2600,8,1,523
102976,3500,9,1,453
102977,10000,19,1,454
102978,1200,3,1,483
102979,1000,4,1,374
102981,2000,6,1,474
102982,1000,4,0,361
102983,3500,9,1,368
102985,7500,17,0,370
102987,1500,3,1,474
102988,3200,7,1,453
102990,1082,5,1,439
102992,1000,4,1,611
102993,5100,10,1,437
102995,6000,14,1,384
102996,4775,12,1,482
102997,4000,8,1,523
102998,543,2,1,535
103002,1000,2,1,364
103003,543,4,1,560
103004,4000,10,1,584
103007,2228,7,1,443
103008,3000,8,1,511
103009,5000,12,1,493
103010,1108,3,1,455
103011,5000,12,1,405
103012,1000,4,1,469
103013,2300,5,1,353
103014,3411,9,1,435
103015,2000,6,1,538
103016,2500,7,1,497
103017,1500,5,1,646
103018,1200,5,1,463
103019,12500,24,1,454
103020,6200,12,1,406
103022,3000,8,0,384
103023,5000,10,1,405
103024,3000,8,1,364
103025,15000,26,1,434
103026,3400,9,1,532
103028,1000,4,1,581
103029,2000,6,1,629
103030,10000,21,1,384
103031,500,2,1,741
103032,3000,6,1,544
103033,1800,6,1,358
103035,11000,22,1,364
103036,1000,4,1,681
103037,10000,19,1,495
103038,10000,22,1,374
103042,12000,23,1,560
103043,5600,13,1,384
103044,4500,11,1,523
103045,6000,14,1,433
103046,8000,18,1,392
103047,1200,5,1,531
103048,5350,13,0,416
103049,2200,5,1,612
103051,543,4,1,638
103052,2000,4,1,487
103053,4000,8,1,587
103054,7000,14,1,418
103055,4500,11,1,618
103060,2700,6,1,391
103069,2000,6,1,485
103076,500,4,1,372
103078,14600,27,1,570
103079,5000,12,1,364
103080,71300,43,1,390
103082,3000,6,1,510
103086,4000,10,1,433
103089,6000,14,1,442
103090,2500,7,1,448
103095,10000,22,0,360
103096,6000,14,1,456
103098,1000,2,1,536
103099,2000,4,1,406
103111,43500,38,1,372
103112,4000,8,1,468
103114,2500,5,1,431
103116,7400,15,1,453
103117,3200,9,1,387
103118,5000,12,1,424
103119,1400,5,1,472
103120,6800,16,1,462
103121,5000,12,1,385
103122,6500,16,1,364
103123,2500,5,1,533
103126,3000,8,1,584
103127,1050,3,1,360
103128,6000,12,1,405
103131,5500,13,1,433
103132,2000,4,1,418
103133,5000,12,1,362
103134,6900,17,1,405
103135,7020,17,1,384
103137,1200,3,1,517
103138,6800,16,1,371
103139,43500,36,1,413
103140,3000,6,1,416
103143,9200,21,1,371
103144,7000,14,1,433
103145,11600,21,1,389
103146,6000,12,1,394
103147,1000,2,1,530
103148,8700,19,1,405
103149,3000,8,1,453
103151,5000,10,1,454
103152,7900,18,0,388
103153,1106,3,1,445
103154,10000,21,1,374
103155,2000,4,1,509
103156,2000,6,1,424
103159,8000,16,1,433
103160,1100,3,1,562
103161,6000,12,1,374
103162,1500,5,1,551
103163,1500,5,1,372
103164,4280,11,1,454
103166,6000,12,1,385
103168,2500,7,1,385
103169,4500,11,1,422
103170,3000,6,1,568
103171,1113,3,1,552
103173,3864,10,1,501
103175,6000,14,1,505
103176,6000,13,1,474
103177,5000,12,1,445
103178,1000,2,1,683
103179,5500,13,1,385
103180,9000,20,1,441
103181,6000,14,1,385
103183,10000,22,1,419
103184,1200,5,1,620
103185,3000,6,1,443
103186,10000,20,1,364
103187,2500,7,1,420
103189,10000,20,1,364
103190,6000,14,1,513
103191,4000,8,1,471
103193,4000,8,1,562
103194,3000,8,1,383
103196,2507,7,1,508
103197,4000,8,1,612
103198,5000,12,1,400
103199,4273,9,1,364
103200,2500,5,1,513
103201,2750,6,1,453
103202,1300,3,1,396
103205,6000,12,1,558
103206,8000,17,1,385
103208,556,4,0,357
103209,7500,15,1,385
103210,3500,9,1,482
103211,1000,4,1,539
103212,1000,2,1,530
103214,543,2,1,371
103216,1503,5,1,352
103217,500,2,1,718
103220,1569,6,1,513
103221,4000,10,1,541
103226,7500,17,1,470
103227,4000,8,1,433
103228,4000,8,1,454
103229,6800,13,1,388
103230,5500,14,1,416
103231,1200,5,0,604
103232,15000,26,1,453
103233,2900,8,1,379
103234,6000,12,1,360
103235,10000,19,1,474
103236,7500,16,1,636
103237,1109,5,1,603
103238,8000,17,1,673
103239,3500,9,1,455
103240,6100,12,1,490
103241,3000,8,1,439
103242,4500,9,1,459
103243,14000,23,1,467
103244,1200,5,1,359
103245,18535,30,1,449
103246,3600,9,1,505
103247,2000,6,1,487
103248,15000,26,1,428
103252,3000,8,1,391
103253,1000,4,1,504
103258,45000,37,1,368
103259,12000,23,1,442
103261,500,4,1,386
103262,1650,4,1,463
103267,28550,33,1,428
103268,8400,18,1,453
103272,3000,6,1,581
103273,2000,4,1,457
103274,3000,8,1,416
103277,3500,9,1,453
103278,7500,15,1,416
103279,7950,18,1,493
103281,4000,8,1,453
103282,66700,42,1,386
103283,4150,10,1,474
103286,6000,14,1,462
103287,3200,9,1,584
103288,8600,19,1,384
103289,2000,4,1,546
103290,38300,36,1,519
103291,5000,10,1,351
103292,8000,16,1,471
103293,6800,13,1,539
103295,4500,12,1,481
103296,2000,6,1,695
103297,10000,22,1,454
103298,977,4,1,480
103299,7373,17,1,369
103300,2782,8,1,435
103302,3000,6,1,384
103303,4000,10,1,395
103304,10000,21,1,364
103306,2500,7,1,573
103308,2200,5,1,611
103310,4000,8,1,505
103311,10000,21,1,374
103312,4000,8,1,474
103313,2449,5,1,532
103314,5000,12,1,454
103316,6000,14,0,385
103317,4750,10,1,560
103318,667,4,1,499
103319,8500,19,1,416
103320,1084,3,1,571
103322,7000,16,1,546
103323,2500,5,1,442
103325,10000,21,1,433
103327,9500,21,1,405
103330,12000,23,1,364
103331,1800,6,1,488
103332,652,2,1,465
103333,1750,4,1,476
103334,8700,19,1,560
103335,1900,4,1,351
103337,8100,17,1,531
103338,1500,5,1,530
103339,500,4,1,543
103340,9300,18,1,385
103341,9000,20,1,433
103342,3500,9,1,471
103343,1000,4,1,532
103344,3000,8,1,472
103347,1200,5,1,450
103348,6000,12,1,531
103353,6000,14,0,441
103354,3000,6,1,432
103356,5000,12,1,364
103357,1000,2,1,436
103358,4000,10,1,444
103363,7800,18,1,474
103364,3000,6,1,364
103366,1000,2,1,608
103367,4000,8,1,416
103368,3000,6,1,385
103369,5000,10,1,581
103370,8000,19,1,416
103371,3423,9,1,403
103372,10000,21,1,433
103373,4000,10,1,500
103375,6000,14,1,436
103376,15000,24,1,436
103377,3200,7,1,482
103378,1500,3,1,395
103380,8400,18,1,454
103381,7500,16,1,433
103382,3400,9,1,385
103383,1000,4,1,547
103384,9000,21,1,439
103385,6500,13,1,585
103386,9000,19,1,507
103387,4600,11,1,359
103388,4300,9,1,459
103389,5100,10,1,555
103390,7000,17,1,505
103391,5070,12,1,418
103392,11400,21,1,356
103397,3500,9,1,426
103399,10000,20,1,381
103400,4000,10,1,439
103405,5100,10,1,411
103406,500,4,1,508
103407,4000,10,1,368
103409,4500,11,1,369
103410,8500,17,1,437
103413,4000,10,1,498
103414,43500,37,1,355
103415,2600,8,1,474
103417,71300,42,1,441
103418,26300,33,1,383
103421,42500,34,1,422
103422,4000,10,1,482
103423,3000,8,1,364
103424,9660,21,0,454
103426,5000,10,1,439
103427,1900,4,1,375
103428,6000,14,1,387
103430,1350,5,1,385
103431,10000,21,1,385
103432,50700,37,1,440
103433,7200,16,1,582
103434,1000,4,1,471
103435,7000,17,1,485
103436,1000,4,1,379
103441,3500,7,1,377
103446,800,4,1,359
103451,1600,4,1,391
103453,600,2,1,600
103461,7500,17,1,364
103464,1000,2,1,412
103465,6300,13,1,540
103466,5700,13,1,479
103467,8000,19,1,453
103468,4000,10,1,485
103469,1200,3,1,392
103470,10000,21,1,405
103472,6400,13,1,474
103473,4600,11,0,451
103474,2500,7,1,416
103475,6400,15,1,405
103476,12200,24,1,519
103477,5100,12,0,495
103480,2000,6,1,369
103481,2000,6,1,505
103482,1000,4,1,530
103483,5000,13,1,405
103485,1500,3,1,474
103486,1300,5,1,361
103487,2000,4,1,474
103488,6800,15,1,364
103489,8800,17,1,493
103490,2500,7,1,436
103491,4500,9,1,385
103493,70350,43,1,485
103494,3200,7,1,486
103495,2500,5,1,493
103497,6200,14,1,570
103498,1700,6,1,385
103499,4200,11,1,433
103500,2800,8,1,436
103501,1200,3,1,526
103502,5000,10,1,525
103503,6000,12,1,453
103504,10000,21,1,485
103505,1800,4,1,416
103506,3800,10,0,529
103507,8300,18,1,436
103508,2500,7,1,573
103509,6000,15,1,523
103510,6100,14,1,530
103511,3500,7,1,419
103512,6700,15,1,470
103515,7000,16,0,425
103516,8100,16,1,485
103517,7200,14,1,385
103518,5900,12,1,418
103519,5000,12,1,364
103522,3000,6,1,463
103523,6000,14,1,364
103524,2400,7,1,441
103525,5000,10,1,502
103526,1114,5,0,462
103527,2500,5,1,377
103528,8000,18,1,505
103529,8407,17,1,489
