ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,OptimizedLoanAmount,OptimizedLoanPeriod,OptimizedPredictedGood
113572,3500,9,0,-466,3401.908768,22.772080416,349.9999999839024
113574,500,4,0,-527,489.07857821,18.841666809,350.00000163071695
113577,7000,16,1,213,6979.1730482,18.310416316,350.0023213490738
113580,10000,22,0,-388,9878.9341692,34.441919286,350.0000001493488
113581,3600,9,1,308,3594.659119,9.7087832889,350.00295385371567
113582,2500,7,1,198,2484.5822416,9.5665972837,350.00000007902656
113583,4000,8,1,315,3993.0581679,8.5895961175,350.0024173977381
113584,32300,34,0,-431,31747.994093,46.987311718,350.0073825640959
113585,6115,12,1,282,6100.9941233,13.145250102,350.0028659982145
113591,1200,5,0,-496,1161.1951694,19.305064818,350.00001413017003
113592,4548,9,1,-2,4476.7001774,14.928611504,350.00000280990616
113593,3411,9,0,-397,3325.6990987,21.609435109,350.0000000124468
113596,3750,10,0,-459,3659.5550095,23.6568233,350.00008635611994
113599,2867,8,1,70,2838.4030624,12.727859415,350.00000271994077
113602,5000,12,1,268,4988.6888843,13.383402249,350.0035112818525
113603,1113,5,0,-340,1085.7687659,16.669123956,350.0000030259521
113607,4083,10,0,208,4064.1893135,12.395898941,350.0014650020129
113608,759,4,0,-292,740.58445152,14.86029244,350.0000000069841
113616,2500,7,0,-161,2448.1688572,15.628496212,350.00005955460676
113618,5500,13,0,-456,5385.3899805,26.595794019,350.0000157483918
113619,9000,20,0,-314,8893.2324706,31.195270638,350.0000001319695
113620,7300,17,1,169,7273.4887198,20.052840708,350.0011208676941
113622,9650,19,1,269,9633.4265676,20.364223329,350.0023337036587
113623,10000,21,0,242,9980.5626257,22.820105801,350.0039190389941
113624,2500,7,0,-403,2423.6212365,19.714787853,350.0000000106603
113625,542,2,1,307,539.48597897,2.7268599782,350.0000000057697
113628,18472,31,0,192,18427.58788,33.655935325,350.003341873301
113632,2000,6,0,-207,1950.767875,15.408307898,350.0000000179664
113635,760,4,0,-332,740.38551928,15.536924326,349.99999999017075
113638,4558,11,1,323,4554.3163326,11.455551606,350.0025649002614
113641,500,4,0,-281,492.1419999,14.678553841,350.00000001617
113643,652,4,0,-307,638.09060019,15.116129939,350.00000000123214
113644,5684,13,0,-636,5534.2938289,29.628049394,350.0000703226432
113650,3500,9,0,54,3464.4178864,13.995754706,350.00000267055907
113652,2500,7,1,337,2498.6806892,7.2196262211,350.0067875174284
113659,543,4,1,257,541.63415716,5.5737718423,350.00000686281555
113661,1301,5,1,292,1297.8734978,5.9805442077,350.00096353306185
113663,1500,5,0,-509,1438.4749061,19.515505025,350.00000755619567
113666,543,4,0,-343,532.82226309,15.7271377,350.0000000541796
113668,2500,7,0,-425,2421.3897191,20.086269041,350.00000014554564
113670,8500,19,0,-437,8374.9246123,32.269716506,350.00000779445236
113681,1500,5,0,-426,1444.419528,18.112958998,350.0000030132401
113686,3000,8,0,314,2995.974966,8.6077535143,350.0019792098491
113687,600,4,0,-324,587.91503255,15.40468777,350.0000000003058
113689,543,4,0,-303,533.40972162,15.050246634,350.00000001398155
113690,8500,20,1,249,8485.5074381,21.703678884,350.00254195047046
113691,890,4,0,-321,863.54232574,15.347810254,349.99999996639326
113692,1450,5,0,-332,1404.349049,16.525888536,350.00000112866064
113694,1000,4,0,-386,963.37189717,16.443852026,349.99999998036026
113697,1561,6,1,216,1553.7786268,8.2653583718,350.000000107882
113698,3500,9,1,153,3476.3186609,12.324877259,350.0000000969327
113700,540,4,1,281,538.99779524,5.1676422274,350.000024156874
113703,2700,8,0,-332,2638.2063787,19.51904629,349.99999998508406
113705,5537,13,0,271,5525.6149094,14.332584161,350.003438733915
113707,2000,6,0,-429,1931.1457397,19.158118237,350.00000049758273
113709,6000,14,0,-381,5893.3471559,26.329529002,350.0000086483881
113711,543,4,0,-230,534.48183538,13.81492044,349.99999997763155
113715,1626,6,0,-260,1590.3359807,16.311269457,350.00000001271997
113718,4000,10,1,251,3987.4111391,11.670658461,350.0042951013827
113719,4713,12,0,203,4694.9774141,14.480883945,350.00196426602497
113722,41700,36,1,143,41484.338211,39.412925266,350.0080195700448
113725,4400,11,1,297,4393.2604857,11.894394408,350.00238826152406
113729,102600,51,0,-564,87329.218265,59.999984237,350.00011820394
113730,40400,36,1,-60,39998.419047,42.770744585,350.0161195252458
113731,58000,40,1,172,57713.647753,42.891912323,350.0007204817789
113732,4000,10,0,-460,3897.0045103,23.66843069,350.0000000289738
113733,71300,43,1,348,71295.823218,43.032255862,350.00999663825996
113734,73500,41,1,186,73105.136114,43.608918811,350.00067420274263
113735,33800,34,0,-492,33149.41879,47.978043255,350.000000411316
113736,500,2,1,265,495.76985226,3.4371296496,349.9999999892196
113737,45000,38,1,294,44939.091566,38.92223168,350.00308452169065
113739,12200,26,0,-434,12062.98046,39.213868232,350.0000004194728
113740,11770,23,1,269,11753.17602,24.364117992,350.00238450667416
113743,3300,7,1,114,3258.3687515,10.977480579,350.00000002152706
113744,12200,24,1,291,12187.90705,24.993700531,350.00263746301835
113745,31000,36,1,168,30893.97164,39.036156388,350.0065117916088
113746,6150,14,0,-411,6033.3708497,26.833155547,350.00001158564737
113748,4500,11,1,276,4490.158771,12.24862172,350.00495608723406
113751,9200,20,0,-548,9049.145067,35.137853314,350.0000099189331
113752,18200,30,0,-482,17957.650212,43.981791071,350.00000060146954
113755,58000,40,1,271,57872.899956,41.283601293,350.0072212340888
113756,1300,3,1,327,1296.569601,3.3879073277,350.0003424928535
113757,88200,47,0,143,87656.926886,50.274167556,350.0091266253553
113758,2150,7,1,272,2144.1444908,8.317969833,350.00169062737916
113759,400,4,0,-475,393.42394628,17.963226523,350.0000000162984
113760,12200,25,0,-434,12051.852565,38.20915157,350.00000063919697
113762,56000,39,1,276,55883.159184,40.203284127,350.0058548600673
113764,11600,22,1,175,11561.424792,24.946173065,350.0021120393628
113765,18200,30,0,343,18197.959314,30.117732504,350.00578651540604
113766,1600,4,1,332,1597.7109489,4.3037799573,350.0021953701049
113767,3300,9,1,318,3296.5789409,9.5403039957,350.0024805735942
113768,4200,9,1,257,4183.9222552,10.567590344,350.00321348849445
113769,120700,56,1,321,120601.66586,56.449395796,350.008809000527
113771,50800,38,1,101,50457.4314,42.070126881,350.0077374064135
113772,6600,14,1,340,6598.2349397,14.168635191,350.00580751488155
113773,116100,53,0,3,114888.52672,58.360695774,350.00002081612047
113774,39000,38,0,161,38844.549062,41.133660767,350.0037415738325
113776,11300,23,1,266,11283.911936,24.415216886,350.0024709881941
113780,1000,4,0,-453,960.03754543,17.576648338,349.9999999694386
113782,500,4,0,-285,492.09218691,14.746246733,349.9999999681937
113783,5700,14,0,-318,5612.0099696,25.270943789,350.0000072353862
113786,9100,20,0,-427,8972.2823762,33.099311538,350.00000694382265
113788,50800,37,1,195,50575.501559,39.528773337,350.00067433227696
113791,6000,14,1,167,5973.3002348,17.086620571,350.00128337010756
113792,20700,32,0,-307,20482.631756,43.030034505,350.00842137343216
113793,2000,6,1,263,1992.3102426,7.4695202692,350.00000030156446
113794,9200,21,0,-370,9090.2493893,33.142002321,350.0000000966711
113796,24800,35,0,-363,24517.430451,46.950314476,350.0037004680389
113798,2000,6,0,-58,1963.937929,12.891543793,350.00002268233857
113799,98200,52,1,-51,97135.132547,58.337047645,350.0043028145683
113801,71300,45,0,146,70911.124321,48.288994435,350.0241493676226
113806,4000,10,1,341,3998.8545552,10.152010906,350.00826411865773
113807,2500,7,1,150,2479.7134759,10.377101688,350.00000003747925
113808,39400,36,0,-397,38703.302701,48.350288908,350.00000381194377
113809,4170,8,1,270,4152.763529,9.3470302381,350.00330520390514
113810,7000,14,1,224,6975.0109548,16.122417105,350.001048372912
113813,3900,8,1,225,3876.427607,10.106109104,350.0022321115521
113814,8800,19,0,-343,8681.9859452,30.681430326,350.00000539089183
113815,3000,6,1,306,2991.2734206,6.7411816658,350.00156179823193
113819,2500,7,0,336,2498.5793096,7.2365028922,350.006264150962
113821,50800,38,1,308,50742.163204,38.687080262,350.0353178193727
113822,5700,13,0,-375,5589.3030794,25.226243896,350.00001010495873
113823,5700,13,0,-138,5625.4895066,21.22952687,350.0000038632801
113824,1500,5,0,-330,1451.2954279,16.490737235,350.00000166302505
113828,8000,19,0,-354,7900.8462172,30.875637948,350.0000051362679
113830,7500,17,1,342,7498.7621785,17.135037314,350.00791349035933
113835,5400,11,1,213,5373.8037297,13.308123547,350.00132117073065
113845,4500,11,0,-30,4449.4672539,17.411411829,350.00000005994025
113848,97800,48,1,314,97689.953641,48.562860627,350.0046536807472
113849,87700,47,1,283,87526.090968,48.060569341,350.00429770446226
113850,4000,10,1,321,3996.3121943,10.489405105,350.00246151213764
113856,21900,32,0,292,21878.54211,32.972790174,350.0019028945371
113857,58000,43,0,-462,56863.471767,56.264219554,350.00027715086617
113859,900,4,0,-158,879.51729628,12.590997077,350.0000023356264
113860,32300,35,1,267,32244.583812,36.381618476,350.0024530684864
113861,3000,6,1,189,2968.0697713,8.7119548279,350.0000000465923
113863,32300,35,0,158,32171.807307,38.19605911,350.00723673378025
113865,65300,41,1,252,65111.36101,42.579040681,350.000234987916
113867,24300,34,1,277,24270.554013,35.224037706,350.043598229375
113868,4000,10,1,329,3997.3292998,10.354426039,350.0035151832317
113872,2000,4,1,315,1993.0579142,4.5896285848,350.0043416574217
113876,8000,18,1,286,7989.9602296,19.079218181,350.0029258432353
113878,7600,17,0,158,7569.5279361,20.23737969,350.0013737224757
113880,5250,11,1,304,5241.683541,11.77522123,350.0020773456265
113881,4700,11,1,283,4690.2830191,12.13016453,350.00434514532344
113882,6150,14,0,-368,6039.9609233,26.10802319,350.0000084472772
113884,11100,24,1,344,11098.979527,24.101297431,350.0093899946037
113886,17400,30,0,-326,17219.906747,41.367497969,350.0097545224942
113897,2534,7,0,-450,2450.6375187,20.507467315,350.00000009887196
113900,65300,43,0,289,65192.770993,43.987286697,350.00579774845073
113901,2303,7,1,226,2292.3224506,9.0946419983,350.0019835361645
113902,3405,7,1,319,3399.179348,7.5223407706,350.0014389661985
113903,11305,25,0,43,11255.154013,30.175951775,350.00174124637147
113904,868,4,0,-335,842.30787127,15.585133761,349.999999983281
113906,7500,17,1,342,7498.7621785,17.135037314,350.00791349035933
113908,1300,5,1,71,1284.9838494,9.7166875808,350.00002160875124
113912,3500,9,0,274,3490.8635802,10.282768268,350.00441289398725
113914,3800,10,0,162,3778.4189247,13.173410962,350.00000013256806
113917,5000,10,1,341,4998.2139356,10.151697219,350.00577398697385
113918,1781,6,1,235,1772.9358596,7.9433596261,350.00000012710825
113920,7958,18,0,-407,7840.4924978,30.765069175,350.000007595979
113921,1731,6,1,331,1729.740953,6.3211978487,350.0053151138329
113924,866,4,0,-333,840.50068977,15.551358486,349.9999999999284
113927,5000,12,1,325,4996.5512485,12.42179831,350.00280921558965
113929,3411,9,1,287,3403.8057282,10.063479009,350.00193565408756
113930,1084,5,0,289,1081.7163202,6.0316883784,350.0010478519763
113931,1788,6,0,-351,1738.4573274,17.845880509,350.0000002873044
113932,1788,6,0,-368,1737.2558646,18.133155785,350.0000002789492
113934,1079,5,0,-60,1063.7916785,11.934239475,349.9999999808007
113935,1084,5,1,174,1077.4109625,7.9766235013,350.00000243273723
113940,5200,10,1,323,5194.2102726,10.454644419,350.0017075805571
113945,3312,9,1,338,3310.7071113,9.2027151149,350.007153537422
113946,4000,8,1,286,3987.3065234,9.0781098333,350.00389765343743
113947,700,4,0,-142,687.99474078,12.323734313,350.00000324690154
113948,7005,16,1,338,7003.1723281,16.202461465,350.0055599599925
113951,324,2,1,213,321.13502243,4.3179903751,349.9999999933318
113953,543,4,0,-326,533.07193341,15.439458998,350.0000000879852
113955,6816,13,1,193,6781.7787654,15.643289555,350.0011695887273
113957,6553,15,0,-562,6414.7582826,30.380198743,350.0000201356951
113958,1084,5,0,-321,1058.8793122,16.348376975,350.0000015248445
113959,7154,16,1,219,7133.2028177,18.208855134,350.0021565207421
113960,1500,5,0,-58,1470.7772407,11.894442317,349.99999998170074
113966,7043,14,1,254,7023.7268485,15.617015518,350.0028633736465
113970,2401,5,1,321,2395.6927958,5.4886996398,350.00133515652624
113975,869,4,0,-400,840.80513993,16.68442556,349.9999999682117
113976,5000,12,1,335,4997.9303263,12.253130707,350.0047513770578
113978,2000,6,1,219,1988.4211699,8.2127259166,350.0000001001255
113979,1600,6,0,-61,1576.7324733,12.947752822,350.0000482598441
113981,2000,6,1,334,1998.5852909,6.2703530582,350.0057104991165
113982,1200,5,0,59,1186.6524447,9.9205371539,350.0000395245511
113984,7000,17,1,341,6998.7864587,17.151976624,350.00794402883423
113985,1084,5,0,-291,1060.0024434,15.840997978,350.00000164092376
113987,1084,3,1,298,1078.6013263,3.8779938081,350.0000001883874
113989,869,2,1,277,858.05371245,3.2311409294,349.99999999392844
113995,5684,11,1,215,5655.4142995,13.273251848,350.0012081850201
113999,1084,3,1,326,1081.5084136,3.4052298565,350.0001122530074
114000,543,2,1,333,542.00241914,2.287361694,350.00000003131424
114002,1084,5,0,-391,1056.2587282,17.532261368,350.0000038033372
114005,1084,3,1,328,1081.7161093,3.3714594745,350.000028810122
114006,652,2,1,268,645.06687829,3.3852097732,350.00066809957
114011,1193,5,1,321,1191.6851578,5.4904165628,350.0027955235636
114012,2891,8,1,244,2879.9923002,9.7897999702,350.0026297075884
114014,3500,9,0,-413,3408.2798897,21.877570291,349.999999988079
114015,3500,9,1,20,3460.3307519,14.569591376,350.0000018387077
114016,1084,3,1,313,1080.1586886,3.6247330352,350.0003929306623
114019,543,2,1,343,542.58923149,2.1183254296,350.0000015578965
114020,1115,5,0,112,1105.5734428,9.0249879476,350.00000569468114
114024,2229,7,1,144,2212.380758,10.480227111,350.0000000543911
114028,1500,5,0,210,1489.9725826,7.3657400117,350.0000000505361
114029,2500,5,1,303,2490.6785102,5.7917102774,350.0012821053982
114030,2787,6,1,329,2783.40274,6.3540144431,350.00240081501556
114033,8796,19,1,194,8769.4577529,21.629632364,350.0021441375143
114034,706,2,1,347,705.70270309,2.0506595662,350.0000043399375
114036,2230,5,1,187,2204.2525424,7.7484324993,350.0000024637619
114041,6000,12,1,346,5999.2043573,12.067576952,350.01182540042123
114043,4253,9,1,231,4231.9077427,11.005579052,350.00162534401045
114046,3969,8,1,322,3963.5319121,8.4717085053,350.0016635518963
114047,10000,20,1,282,9986.5133513,21.145471993,350.00297298936107
114051,543,4,1,280,541.97194626,5.1845597349,350.00002192439615
114054,1672,6,0,-419,1624.4640981,18.997869213,350.00000051625784
114056,869,4,0,-445,839.11344835,17.445491094,349.9999999893272
114057,869,4,1,127,860.61721074,7.7715034114,350.00003978900077
114059,1500,5,0,-224,1458.88759,14.699534049,350.00000023449104
114065,540,4,0,-461,528.22046674,17.724021962,350.000000423076
114068,3000,6,1,240,2978.1844123,7.8529249929,350.00215971869227
114069,2060,7,1,338,2059.1721767,7.2029650416,350.0102727881282
114070,978,2,1,236,956.37019725,3.9206811866,350.000000072541
114075,3423,9,0,-367,3340.5506475,21.102789937,350.00007210860315
114076,5000,12,0,339,4998.4818344,12.18567871,350.0064200124316
114077,758,4,0,65,749.84638558,8.821166977,350.0000000001579
114084,1672,6,1,277,1667.4873464,7.2339332947,350.00386374065647
114085,1000,4,1,222,993.62989733,6.1641482541,350.00000441194516
114087,700,4,0,-247,685.43300771,14.100141309,350.00001151161496
114093,2168,7,0,-324,2116.5542305,18.388004314,349.99999999563556
114094,2230,7,0,-324,2175.5757203,18.386741844,350.0000000134464
114099,4000,10,0,-436,3900.0574224,23.263441889,350.0000728002128
114100,3355,7,1,281,3342.4203662,8.1627934148,350.0034735148462
114103,6179,14,1,216,6158.2695444,16.259692294,350.00353717142957
114111,500,4,0,-208,493.05108708,13.443158547,350.0000000028416
114112,3000,8,1,227,2986.2486298,10.076427063,350.00295438119133
114113,2000,6,0,131,1980.6430253,9.6991372705,350.00000316837054
114115,10000,21,0,-571,9834.2484007,36.520894768,350.00001064411754
114117,1000,4,0,-541,955.65809868,19.064500212,350.00000003722505
114118,58000,39,1,319,57947.614768,39.502863117,350.01675001692274
114119,4845,12,1,156,4819.8688143,15.27350477,350.00162737469395
114121,2000,4,1,210,1972.2345839,6.3582216042,350.00000090612934
114122,99800,49,0,25,98807.32269,54.081039219,350.00189321237985
114124,33800,34,1,340,33792.25778,34.166346745,350.020281970156
114125,58000,40,1,198,57755.474608,42.469497198,350.0005551492218
114126,5700,13,1,165,5671.7531299,16.11982244,350.0013200586776
114127,99370,49,1,161,98797.318986,51.95675133,350.0000530294328
114128,4700,11,1,217,4680.7121043,13.243346186,350.0018211715213
114130,10000,21,0,-415,9862.3235899,33.891948275,350.0000001090532
114131,5400,13,1,158,5373.6787018,16.239139532,350.00140325186806
114132,500,4,0,-557,488.70498224,19.349363505,350.0000015888959
114133,50800,39,1,283,50712.3323,40.097139475,350.0052377106058
114135,600,4,0,-518,584.43657293,18.68734271,350.00000012082216
114136,500,4,0,-453,490.00005204,17.589348243,350.0000004023393
114138,71300,44,1,252,71105.055419,45.5763691,350.0003002398089
114139,500,4,0,-546,488.84196743,19.16320805,350.00000161601974
114140,1000,4,0,-296,967.8512147,14.922185626,350.0000085412298
114141,2300,7,1,323,2297.6807868,7.4561437867,350.00338266994856
114143,10000,21,1,267,9985.0620893,22.398778297,350.00261329570503
114144,43500,38,1,335,43484.709348,38.247756184,350.018297542395
114147,5200,12,1,315,5194.7795493,12.590315575,350.00181683520304
114149,1000,4,0,-400,962.67516696,16.680555733,349.9999999788515
114151,6150,12,1,282,6135.8341813,13.145181725,350.00283149786105
114153,2700,8,1,127,2679.7947544,11.766491677,350.0000000836883
114154,6000,14,1,253,5985.8473306,15.636109585,350.0025798044737
114155,1000,2,1,125,955.37701512,5.7899989886,350.0000002519033
114156,10000,21,1,331,9996.58,21.320247054,350.0032562245817
114163,8000,18,0,-405,7881.567497,30.730820099,350.00000746501996
114165,80700,45,1,306,80593.98038,45.699978398,350.0036486151125
114169,3500,9,1,222,3484.6130623,11.160364108,350.00223298910373
114171,1000,4,0,-463,959.53988104,17.745722415,350.0000000009717
114180,43500,39,1,203,43357.728331,41.42822914,350.0025176710865
114182,4340,9,1,235,4318.7781412,10.93781077,350.0016641764929
114184,1500,3,1,335,1497.0251582,3.2526696741,350.00018105746335
114187,3750,10,1,192,3732.3354987,12.667241665,350.001516762223
114190,3000,8,0,-467,2908.659105,21.791870113,349.99999997595853
114191,2500,5,1,266,2483.3406296,6.4149643277,350.0018563698753
114193,1082,5,0,-294,1057.9789322,15.891773517,350.0000016144861
114194,1200,5,0,-337,1168.487852,16.616523915,350.00000128800923
114196,800,4,0,-390,776.42003453,16.517096612,350.00000000931016
114201,10000,22,0,118,9961.9411919,25.911304429,350.00139667074245
114203,6000,12,1,173,5964.8964993,14.981483562,350.00104739003496
114205,3000,8,0,-426,2913.2429197,21.099744441,350.0000000238059
114206,3000,8,1,290,2993.2917606,9.0129000922,350.00196983147487
114211,2000,4,1,295,1989.0921579,4.926444199,350.00000020095877
114212,11675,22,1,246,11651.779139,23.750775052,350.00314666648865
114214,1000,4,0,-373,964.01886095,16.224055727,350.00000000251873
114215,3500,7,1,257,3481.5555103,8.5665838999,350.00301994350866
114220,7000,14,1,302,6990.4800438,14.808565817,350.00194134078583
114221,6900,17,1,242,6885.8613377,18.822335882,350.0029839749817
114223,7600,18,1,241,7584.5624082,19.838729483,350.0039092296795
114224,3000,8,0,-426,2913.2429197,21.099744441,350.0000000238059
114226,4000,10,0,261,3988.6825993,11.501924458,350.0050094376245
114227,2500,7,1,225,2487.3209223,9.1106885569,350.00000013910415
114228,4850,12,0,254,4837.5379276,13.61990605,350.00307546402223
114231,1200,5,0,-516,1160.2777888,19.643246005,350.0000138335722
114233,543,2,1,279,538.83363285,3.2001576609,349.9999999970289
114234,5000,12,0,-473,4886.4801808,25.884041004,350.0000373292096
114241,3739,8,1,244,3720.619776,9.7866708065,350.00237876117944
114244,3000,8,0,-439,2911.7895151,21.319198922,349.9999999854964
114245,3868,8,1,314,3861.3211557,8.6066369877,350.0024704827665
114248,2200,7,0,-492,2133.823472,21.225748818,350.00000023090627
114251,3000,8,0,-535,2901.0566806,22.939785863,349.9999999748926
114253,2300,7,0,-449,2231.3770269,20.496786296,350.00000008663517
114255,5800,14,1,287,5791.4085444,15.062887427,350.0019727419201
114256,2328,7,0,208,2315.5060863,9.3985515677,350.0000001097742
114257,5200,12,0,333,5197.4638984,12.286776076,350.0039282506748
114258,652,4,1,279,650.49685332,5.2012865017,350.0000005342424
114259,5000,12,0,-494,4883.5835582,26.238311759,350.00003627626756
114261,2000,6,0,-447,1929.5547588,19.462156917,350.0000006885782
114262,2000,6,0,-452,1929.1128187,19.546612105,350.0000007131889
114265,1000,4,0,-449,960.23661121,17.509018708,350.0000000034821
114266,7000,16,0,234,6982.3653691,17.956279811,350.00284905352896
114267,6168,13,1,252,6150.4894667,14.651651142,350.0047252038688
114268,2000,6,0,14,1970.3017262,11.675388921,350.00001610424806
114275,5000,12,0,279,4990.2060712,13.197843316,350.0041912381041
114278,3500,9,0,-568,3389.6473641,24.493590468,349.99999997938653
114279,2900,8,0,-560,2804.9137352,23.364633256,350.00000011478346
114280,1000,4,0,-547,955.35950002,19.165944658,350.0000000449817
114281,2900,8,0,-560,2804.9137352,23.364633256,350.00000011478346
114282,2900,8,0,-590,2801.7790236,23.871159628,350.0000001624196
114283,2500,7,1,-136,2450.7041257,15.206357816,350.0000327818426
114284,1000,2,1,312,992.46367268,2.6400887267,350.00000057671457
114285,5000,12,0,-491,4883.9973614,26.187701651,350.00003641896456
114286,1500,5,0,-392,1446.8547571,17.53842214,350.00000313921487
114287,1000,4,1,278,996.41681603,5.2173333566,350.00000036606014
114288,5300,11,1,339,5297.9725561,11.185439808,350.0050590251043
114289,2334,7,1,284,2328.1628994,8.1148406947,350.001990631706
114290,7000,16,0,250,6984.7977288,17.686447411,350.0024146958674
114291,7500,17,1,-25,7442.0344529,23.323618858,350.00000015551507
114293,600,4,0,-461,585.45859337,17.722851309,350.0000000503202
114294,1200,3,1,250,1187.2845079,4.6874605955,350.00000096612894
114295,2500,7,0,-567,2406.9862908,22.484011247,350.0000005209564
114296,400,4,0,-384,394.14942329,16.423040408,350.0000019714182
114299,6500,15,1,136,6468.0822896,18.609189857,350.0011304827543
114303,2000,6,0,-533,1921.9534162,20.914786177,350.0000019923409
114306,4000,8,1,219,3974.0194129,10.206653544,350.00188751659243
114308,3000,8,0,-482,2906.9820996,22.045086823,350.0000000022261
114312,3200,9,1,305,3195.4757394,9.7598941763,350.00172811401774
114313,800,2,1,247,786.90324242,3.7380846591,350.0000105214715
114314,6500,15,1,-197,6418.4160468,24.225310312,350.0000038585405
114315,500,4,0,11,495.77845139,9.7369728071,350.00000578380536
114316,1000,4,1,302,997.61128902,4.8115694071,350.000815604507
114317,700,4,1,330,699.51195589,4.3383790984,350.0009408962161
114318,1500,5,0,-557,1435.0375416,20.326616308,350.0000172900711
114320,6500,15,1,123,6466.1434095,18.828433682,350.00084202418986
114321,6500,13,1,133,6456.96366,16.655267055,350.00139226574163
114324,1000,4,1,-197,972.77784904,13.248352087,350.0000038783535
114325,2000,6,1,213,1987.8908418,8.3140721415,350.00000008780694
114326,324,2,1,253,321.97151745,3.6412053284,350.0000272904395
114328,6000,13,1,345,5999.1525821,13.084469969,350.0110256123377
114329,6000,14,1,325,5996.3521,14.421712953,350.00275333434274
114331,1625,6,1,347,1624.8227495,6.0513126464,350.0355773270411
114332,1500,5,0,-443,1443.2019632,18.400227473,350.00000442191185
114335,8250,18,1,325,8245.8300743,18.421488631,350.0025727886741
114337,706,4,1,261,703.79094136,5.5057005689,350.0000150316258
114338,6600,15,1,323,6595.8482457,15.455351456,350.0024617104599
114342,10000,19,1,240,9975.8397626,20.851948225,350.0031659807903
114346,500,4,0,-431,490.27402332,17.217037333,350.0000004340525
114347,3000,6,1,211,2972.4329081,8.3413771498,350.0000000558183
114348,600,4,0,165,596.68290953,7.1303668212,350.00000000342993
114349,800,4,0,-472,773.80711972,17.904126237,350.0000000284907
114354,1000,4,0,-459,959.73894682,17.678092784,349.9999999759433
114363,2229,5,1,281,2218.1102899,6.1635231288,350.00426646901667
114364,500,4,0,-437,490.19930388,17.318576672,350.0000004200333
114365,1000,4,0,-427,961.33147297,17.13705574,350.00000001425633
114367,1084,5,1,333,1083.3633953,5.2876188717,350.00615382283934
114368,5858,14,0,-454,5746.1640327,27.563112769,350.0000124675323
114370,800,4,0,293,798.18370536,4.9641547442,350.0000003060369
114373,3500,9,1,283,3491.9457368,10.13082454,350.00170173663514
114375,1400,3,1,227,1378.7365946,5.073193021,350.0000011746023
114376,3500,9,1,152,3476.1984511,12.341754808,350.00000006455934
114378,1112,5,0,-303,1086.2751995,16.043407881,350.0000011928346
114379,3000,8,1,274,2991.5027755,9.2830393898,350.00442427725
114381,1000,2,1,282,986.51394068,3.1454219146,350.0000000024129
114382,5000,10,1,180,4966.2848273,12.863580783,350.0015362815244
114383,500,4,0,-560,488.66762264,19.400133175,350.00000160841773
114384,3980,10,1,307,3974.5863292,10.725681748,350.003001709528
114393,4500,11,1,344,4499.2005891,11.101426403,350.0114736223012
114399,3750,10,1,329,3747.6517541,10.354569624,350.0039233488368
114400,4000,10,1,328,3997.2021668,10.37129774,350.00334304260514
114406,3000,8,1,250,2988.8197391,9.6881582327,350.0027723062302
114407,33800,33,1,309,33766.389381,33.680272035,350.0265619140123
114408,4600,11,1,260,4587.4952837,12.518324102,350.0034970501798
114411,2000,6,0,-556,1919.9204921,21.303280039,350.0000019311335
114412,43500,38,1,325,43474.52763,38.412725043,350.0182657700643
114417,1000,4,0,-385,963.42166362,16.426944619,350.0000000182821
114420,5000,10,1,243,4978.7789832,11.802386508,350.0018646766878
114437,7000,16,1,322,6995.7430986,16.472234718,350.002422012981
114439,1350,5,1,342,1349.5350313,5.1354371932,350.012184280622
114441,14179,26,1,263,14158.492887,27.464132766,350.0026737043979
114445,1301,5,1,333,1300.0833647,5.2874841913,350.0052094553316
114455,4200,11,0,243,4187.5992418,12.80615935,350.0038902691589
114456,5000,12,1,231,4983.5855152,14.007573921,350.00234306663947
114460,5871,14,1,301,5864.1535854,14.826638349,350.00258073295754
114462,15000,26,1,313,14990.245931,26.622257926,350.0022283079818
114463,4300,11,1,274,4290.7685047,12.282749544,350.00568735223294
114468,2500,7,0,-444,2419.4624993,20.407093701,350.0000001281029
114469,800,4,0,270,797.45081463,5.3531998156,350.0000107422836
114470,5000,12,1,302,4993.3787869,12.809805088,350.0025681389568
114471,6000,15,0,-518,5889.6295547,29.647158092,350.00001500119777
114472,142500,58,0,275,142177.76634,59.133122953,350.0039683416735
114474,1500,5,0,202,1489.3995877,7.5009252179,350.0000037462032
114475,4000,10,0,-488,3893.4441724,24.140919652,350.0000000222931
114476,45000,37,1,260,44896.900638,38.479976627,350.006565256826
114477,71700,46,1,161,71350.795953,49.051834529,350.0213383856635
114478,122700,52,1,302,122508.2015,52.731336626,350.0037920318873
114479,2000,6,1,238,1990.1005422,7.8917962037,350.0000000972169
114480,32300,37,0,-570,31749.407215,52.340847533,350.00000581678114
114481,57700,41,0,163,57415.955409,44.045250742,350.0009438941911
114483,9200,21,0,145,9168.7514899,24.457110248,350.000732259831
114484,3000,6,1,347,2999.4017632,6.0508107839,350.01647206895314
114485,4600,11,0,221,4582.0770537,13.176211633,350.0018747231619
114487,24300,33,1,312,24283.735462,33.636916437,350.03114607715634
114488,1800,6,0,286,1795.4157968,7.0815551539,350.00437771872566
114491,4700,11,0,-427,4587.3196791,24.105685781,350.00003866560576
114498,7600,15,1,311,7592.0582796,15.656886541,350.00243094173595
114499,75600,45,0,266,75421.065804,46.346155473,350.0002553221566
